library	chr	arm	raw_frag_cnt	z_frag_cnt
lib017	chr15	q	90250	-2.11700392221945
lib017	chr16	p	21308	-2.08653537762074
lib017	chr16	q	58327	-2.11831114714891
lib017	chr17	p	18223	-2.08598489307652
lib017	chr17	q	59871	-2.07258072996854
lib017	chr18	p	21321	-2.14674696834009
lib017	chr18	q	70408	-2.18676335361773
lib017	chr19	p	14350	-2.03222703225306
lib017	chr19	q	27328	-2.08877139021508
lib017	chr2	p	112608	-2.12951527225439
lib017	chr2	q	182535	-2.14874502509239
lib017	chr20	p	30430	-2.14456195985095
lib017	chr20	q	40823	-2.05507794905758
lib017	chr21	q	40579	-2.16968367699489
lib017	chr22	q	29774	-2.02611999826758
lib017	chr3	p	119912	-2.14725387752311
lib017	chr3	q	140355	-2.15108743133599
lib017	chr4	p	55270	-2.16789592899298
lib017	chr4	q	184483	-2.17595616722597
lib017	chr5	p	54937	-2.19000655809696
lib017	chr5	q	167786	-2.15367852283412
lib017	chr6	p	63697	-2.09497072657685
lib017	chr6	q	144936	-2.16992138695181
lib017	chr7	p	69798	-2.15527124591721
lib017	chr7	q	113943	-2.16631378842792
lib017	chr8	p	42165	-2.12982345356405
lib017	chr8	q	134516	-2.15701654557793
lib017	chr9	p	42916	-2.17724049063934
lib017	chr9	q	87269	-2.10993178759155
lib018	chr1	p	171353	-2.02388385692063
lib018	chr1	q	154920	-2.00862451069406
lib018	chr10	p	49246	-2.02229131730593
lib018	chr10	q	126026	-2.03467913861712
lib018	chr11	p	76483	-2.01978664478413
lib018	chr11	q	109036	-2.03319618900222
lib018	chr12	p	42952	-1.99368925230012
lib018	chr12	q	147199	-2.02803879835105
lib018	chr13	q	155872	-2.02754415575657
lib018	chr14	q	139228	-2.03513620569512
lib018	chr15	q	102198	-2.03533425763278
lib018	chr16	p	22073	-2.06500511879248
lib018	chr16	q	62879	-2.07000653119353
lib018	chr17	p	18811	-2.06733056899316
lib018	chr17	q	63521	-2.03707217701313
lib018	chr18	p	24012	-2.06668084237361
lib018	chr18	q	87276	-2.02942231845529
lib018	chr19	p	12554	-2.09877254107954
lib018	chr19	q	26528	-2.10533895601418
lib018	chr2	p	133675	-2.01201713926847
lib018	chr2	q	223633	-2.00496678859125
lib018	chr20	p	34697	-2.05358243324691
lib018	chr20	q	40899	-2.05397965212236
lib018	chr21	q	48731	-2.04044727743357
lib018	chr22	q	28431	-2.05162727071207
lib018	chr3	p	141893	-2.03054897793805
lib018	chr3	q	173670	-1.9990499843847
lib018	chr4	p	66826	-2.03258593648464
lib018	chr4	q	239421	-1.98154842765712
lib018	chr5	p	68215	-2.03104141699179
lib018	chr5	q	205497	-2.01030876861857
lib018	chr6	p	72124	-2.01397704964772
lib018	chr6	q	181745	-2.00519497284172
lib018	chr7	p	84662	-2.01955785468207
lib018	chr7	q	138986	-2.02527212726428
lib018	chr8	p	48911	-2.02953096545297
lib018	chr8	q	164720	-2.01199976752273
lib018	chr9	p	54475	-1.99891221471674
lib018	chr9	q	97954	-2.03503237185363
lib019	chr1	p	419370	-1.00028001580443
lib019	chr1	q	370001	-0.990108568914956
lib019	chr10	p	121078	-0.998064241909957
lib019	chr10	q	308111	-1.00303663796291
lib019	chr11	p	180745	-0.979014393710822
lib019	chr11	q	267325	-0.989876409474494
lib019	chr12	p	97631	-1.01074062441908
lib019	chr12	q	352930	-0.993203038112314
lib019	chr13	q	349603	-0.999091634945885
lib019	chr14	q	331699	-0.997204384844596
lib019	chr15	q	252166	-1.01023915730354
lib019	chr16	p	60062	-0.995837795097534
lib019	chr16	q	162304	-1.01493481736129
lib019	chr17	p	51698	-1.02398914700436
lib019	chr17	q	169542	-1.00566058992123
lib019	chr18	p	59144	-1.02138796334935
lib019	chr18	q	196603	-1.00964384138605
lib019	chr19	p	41819	-1.0144438574453
lib019	chr19	q	80899	-0.979345055935272
lib019	chr2	p	317938	-0.9843170168788
lib019	chr2	q	515059	-0.985435026690888
lib019	chr20	p	84921	-0.982723341575569
lib019	chr20	q	115069	-0.98212855099908
lib019	chr21	q	114102	-1.00409881377765
lib019	chr22	q	83334	-1.00886794158364
lib019	chr3	p	339232	-0.982806464894255
lib019	chr3	q	396287	-0.983107606238072
lib019	chr4	p	156378	-0.984015458022669
lib019	chr4	q	522579	-0.979544227998685
lib019	chr5	p	155359	-0.987747377492679
lib019	chr5	q	477966	-0.974435586752302
lib019	chr6	p	178581	-0.990796337075675
lib019	chr6	q	409130	-0.987609173922344
lib019	chr7	p	197767	-0.986870616008124
lib019	chr7	q	321830	-0.995498478188494
lib019	chr8	p	117536	-1.00928608009538
lib019	chr8	q	378637	-0.984932024467686
lib019	chr9	p	120200	-0.984929522873815
lib019	chr9	q	245073	-1.00376169857836
lib020	chr1	p	194553	-1.92813393206106
lib020	chr1	q	171194	-1.93155899381199
lib020	chr10	p	56765	-1.91508055636509
lib020	chr10	q	143811	-1.9339143206797
lib020	chr11	p	82176	-1.96295753710003
lib020	chr11	q	123831	-1.93567888749603
lib020	chr12	p	45612	-1.94587119874823
lib020	chr12	q	162726	-1.94993732191227
lib020	chr13	q	157665	-2.01802572365322
lib020	chr14	q	152207	-1.96514479346772
lib020	chr15	q	118684	-1.92264543185643
lib020	chr16	p	28982	-1.87055733023768
lib020	chr16	q	77085	-1.91925622929058
lib020	chr17	p	24698	-1.88056525287286
lib020	chr17	q	80752	-1.86944262195158
lib020	chr18	p	27975	-1.94876852085553
lib020	chr18	q	90102	-2.00306200511826
lib020	chr19	p	20085	-1.81973343920189
lib020	chr19	q	37524	-1.87761776410549
lib020	chr2	p	146216	-1.94207153307033
lib020	chr2	q	234935	-1.96542759863223
lib020	chr20	p	39397	-1.95337062751946
lib020	chr20	q	55015	-1.84998544768045
lib020	chr21	q	52587	-1.97931681169407
lib020	chr22	q	40468	-1.82301145655403
lib020	chr3	p	155369	-1.95900012998717
lib020	chr3	q	179775	-1.9711890024355
lib020	chr4	p	70917	-1.98468413834068
lib020	chr4	q	233269	-2.0033183576478
lib020	chr5	p	70029	-2.00932408260673
lib020	chr5	q	216648	-1.96791487481417
lib020	chr6	p	83966	-1.90016108641112
lib020	chr6	q	185248	-1.98951846360138
lib020	chr7	p	89874	-1.97197051647449
lib020	chr7	q	147078	-1.97969814962038
lib020	chr8	p	55246	-1.93534879643672
lib020	chr8	q	172759	-1.97340256586779
lib020	chr9	p	53908	-2.00765969567947
lib020	chr9	q	115569	-1.91155523491181
lib021	chr1	p	128877	-2.19918876245231
lib021	chr1	q	113313	-2.20565443332601
lib021	chr10	p	37225	-2.19369450353678
lib021	chr10	q	94803	-2.21157989264918
lib021	chr11	p	55142	-2.23281843594635
lib021	chr11	q	81287	-2.21609633090794
lib021	chr12	p	30422	-2.2189374519261
lib021	chr12	q	107280	-2.2288330817258
lib021	chr13	q	106232	-2.29106616892453
lib021	chr14	q	100908	-2.24178316744516
lib021	chr15	q	77638	-2.20321230937772
lib021	chr16	p	18351	-2.16975756762748
lib021	chr16	q	49719	-2.20965695869197
lib021	chr17	p	15653	-2.16751824833881
lib021	chr17	q	51573	-2.15330674981073
lib021	chr18	p	18576	-2.22841977241961
lib021	chr18	q	61139	-2.2732225695841
lib021	chr19	p	11615	-2.13356443015976
lib021	chr19	q	22753	-2.18351715712871
lib021	chr2	p	96920	-2.21701281392064
lib021	chr2	q	158283	-2.23358880804109
lib021	chr20	p	26191	-2.23494447995279
lib021	chr20	q	34750	-2.14284054494704
lib021	chr21	q	34733	-2.2623622824703
lib021	chr22	q	25515	-2.10701014967567
lib021	chr3	p	104233	-2.23049923126471
lib021	chr3	q	121331	-2.2379059932691
lib021	chr4	p	47452	-2.25943742444384
lib021	chr4	q	160375	-2.26126654957563
lib021	chr5	p	47001	-2.28501690301417
lib021	chr5	q	145472	-2.2385119320666
lib021	chr6	p	54544	-2.18294214284982
lib021	chr6	q	125202	-2.25823432824466
lib021	chr7	p	60539	-2.23980907486272
lib021	chr7	q	98462	-2.25350246216806
lib021	chr8	p	36712	-2.21089296700455
lib021	chr8	q	116440	-2.24380383468287
lib021	chr9	p	37438	-2.26175319031093
lib021	chr9	q	75329	-2.19362846741473
lib022	chr1	p	157818	-2.07974485834193
lib022	chr1	q	138486	-2.08644770747666
lib022	chr10	p	45735	-2.07235342419026
lib022	chr10	q	116835	-2.08675276480002
lib022	chr11	p	66762	-2.11682436756601
lib022	chr11	q	100505	-2.08942600307111
lib022	chr12	p	37003	-2.10063271116484
lib022	chr12	q	131729	-2.10585356234332
lib022	chr13	q	129240	-2.16892445903395
lib022	chr14	q	123468	-2.12012462211423
lib022	chr15	q	95405	-2.08176730345946
lib022	chr16	p	22901	-2.04170177982543
lib022	chr16	q	61867	-2.08074560662122
lib022	chr17	p	19831	-2.0349710272159
lib022	chr17	q	64582	-2.02675037572938
lib022	chr18	p	22328	-2.11678539686174
lib022	chr18	q	72690	-2.16547735395917
lib022	chr19	p	16161	-1.96512574245085
lib022	chr19	q	30083	-2.03171683549441
lib022	chr2	p	118680	-2.0956495740776
lib022	chr2	q	191543	-2.11723122017725
lib022	chr20	p	31503	-2.12168381781999
lib022	chr20	q	43639	-2.01438315735253
lib022	chr21	q	43136	-2.12914669543475
lib022	chr22	q	32250	-1.97909393231633
lib022	chr3	p	126368	-2.11297669123854
lib022	chr3	q	146673	-2.12225439547112
lib022	chr4	p	58169	-2.13395134018356
lib022	chr4	q	191593	-2.15079618636874
lib022	chr5	p	57242	-2.16241093750294
lib022	chr5	q	177130	-2.1181544851955
lib022	chr6	p	67770	-2.05582426328833
lib022	chr6	q	151876	-2.1388637294788
lib022	chr7	p	73417	-2.12222854120246
lib022	chr7	q	119492	-2.13506193450479
lib022	chr8	p	44545	-2.09444009724855
lib022	chr8	q	140640	-2.1276137264543
lib022	chr9	p	44542	-2.15215512195259
lib022	chr9	q	92730	-2.07165142171932
lib023	chr1	p	285717	-1.55188625318615
lib023	chr1	q	251896	-1.54939472298631
lib023	chr10	p	82885	-1.54264471705471
lib023	chr10	q	212248	-1.54616948822633
lib023	chr11	p	122713	-1.55830594072015
lib023	chr11	q	182057	-1.55189771835111
lib023	chr12	p	66321	-1.57359147280613
lib023	chr12	q	239314	-1.56469639465695
lib023	chr13	q	235503	-1.60481004152253
lib023	chr14	q	225550	-1.56963048982385
lib023	chr15	q	172369	-1.55568561068674
lib023	chr16	p	42234	-1.49759133024807
lib023	chr16	q	113079	-1.53729745365389
lib023	chr17	p	35846	-1.52689449627205
lib023	chr17	q	116014	-1.52640081529031
lib023	chr18	p	41302	-1.55224631321702
lib023	chr18	q	134514	-1.58879652885349
lib023	chr19	p	27853	-1.53191299790782
lib023	chr19	q	54068	-1.53500050338
lib023	chr2	p	215459	-1.55587875657896
lib023	chr2	q	348807	-1.56705504164995
lib023	chr20	p	58598	-1.54397341863165
lib023	chr20	q	79444	-1.4969552393841
lib023	chr21	q	77522	-1.58401386480232
lib023	chr22	q	57742	-1.49493057479229
lib023	chr3	p	230191	-1.56174368138369
lib023	chr3	q	268074	-1.56822473623854
lib023	chr4	p	105843	-1.57573322121138
lib023	chr4	q	349220	-1.59300542651184
lib023	chr5	p	105054	-1.59000234234399
lib023	chr5	q	321722	-1.56844433427041
lib023	chr6	p	122735	-1.52754403872327
lib023	chr6	q	275107	-1.58738445166085
lib023	chr7	p	133933	-1.56969681461573
lib023	chr7	q	217514	-1.58300404565032
lib023	chr8	p	81209	-1.54935800651265
lib023	chr8	q	256943	-1.56921462904488
lib023	chr9	p	80529	-1.59696006480004
lib023	chr9	q	169018	-1.53688992168993
lib024	chr1	p	148122	-2.11976172349014
lib024	chr1	q	128507	-2.13370325577248
lib024	chr10	p	42534	-2.11799535074586
lib024	chr10	q	109338	-2.12922866247091
lib024	chr11	p	61908	-2.16527834415105
lib024	chr11	q	93877	-2.1331126995485
lib024	chr12	p	33680	-2.16036932468097
lib024	chr12	q	122143	-2.15407155378675
lib024	chr13	q	116434	-2.23690719272914
lib024	chr14	q	114373	-2.16917091953377
lib024	chr15	q	90612	-2.11452949816686
lib024	chr16	p	22428	-2.055013952931
lib024	chr16	q	59636	-2.10442038654136
lib024	chr17	p	19534	-2.04439336438046
lib024	chr17	q	62723	-2.04483541680996
lib024	chr18	p	21296	-2.14749080079983
lib024	chr18	q	67307	-2.21568880714149
lib024	chr19	p	15614	-1.98539322203219
lib024	chr19	q	29580	-2.0421336924906
lib024	chr2	p	110395	-2.14185795836526
lib024	chr2	q	174131	-2.1781457818094
lib024	chr20	p	30051	-2.15264286929153
lib024	chr20	q	42948	-2.02436898869777
lib024	chr21	q	39099	-2.19314661508993
lib024	chr22	q	31790	-1.98783060046559
lib024	chr3	p	116809	-2.16372880147618
lib024	chr3	q	133058	-2.18438826430623
lib024	chr4	p	52922	-2.19538882120564
lib024	chr4	q	169022	-2.23066762489596
lib024	chr5	p	51940	-2.22588685090403
lib024	chr5	q	161034	-2.17934828975793
lib024	chr6	p	63248	-2.09928616041347
lib024	chr6	q	136106	-2.20943710964441
lib024	chr7	p	67260	-2.17844405182105
lib024	chr7	q	109342	-2.19222652584013
lib024	chr8	p	41840	-2.13465521440545
lib024	chr8	q	127512	-2.19064445954623
lib024	chr9	p	39356	-2.23216294606666
lib024	chr9	q	87368	-2.10923782014578
lib025	chr1	p	156963	-2.08327357324516
lib025	chr1	q	139132	-2.08338857487829
lib025	chr10	p	44714	-2.08691150198259
lib025	chr10	q	115653	-2.09344964502504
lib025	chr11	p	67411	-2.11034586925457
lib025	chr11	q	99698	-2.09474512860781
lib025	chr12	p	37059	-2.09962601530059
lib025	chr12	q	131226	-2.10838367393272
lib025	chr13	q	131653	-2.15611465609732
lib025	chr14	q	124270	-2.11579970396905
lib025	chr15	q	94397	-2.08865741242359
lib025	chr16	p	21911	-2.06956446772082
lib025	chr16	q	60292	-2.09745908863566
lib025	chr17	p	18991	-2.0616200616207
lib025	chr17	q	62841	-2.04368746907058
lib025	chr18	p	21876	-2.13023388773385
lib025	chr18	q	73901	-2.15418140935508
lib025	chr19	p	15143	-2.00284474466987
lib025	chr19	q	28821	-2.0578521705425
lib025	chr2	p	118569	-2.09626866045731
lib025	chr2	q	192435	-2.11411062581843
lib025	chr20	p	31231	-2.1274833095557
lib025	chr20	q	42132	-2.03616122947593
lib025	chr21	q	42594	-2.13773920384523
lib025	chr22	q	30484	-2.01263514090676
lib025	chr3	p	125930	-2.11530218807755
lib025	chr3	q	148452	-2.11413569164022
lib025	chr4	p	58186	-2.13375228602358
lib025	chr4	q	197328	-2.13050188394733
lib025	chr5	p	58269	-2.15011562194977
lib025	chr5	q	178257	-2.11386985437158
lib025	chr6	p	66787	-2.06527208391505
lib025	chr6	q	153373	-2.13216440480486
lib025	chr7	p	73597	-2.12058507979084
lib025	chr7	q	120322	-2.13038739156801
lib025	chr8	p	44128	-2.10063961808198
lib025	chr8	q	141678	-2.12263003503524
lib025	chr9	p	45278	-2.14080036712267
lib025	chr9	q	91761	-2.07844389096125
lib026	chr1	p	170619	-2.02691318643989
lib026	chr1	q	150205	-2.03095239026263
lib026	chr10	p	49075	-2.02472954580983
lib026	chr10	q	125166	-2.03955165722416
lib026	chr11	p	73210	-2.05245864012052
lib026	chr11	q	108012	-2.0399456122359
lib026	chr12	p	40127	-2.04447346330917
lib026	chr12	q	141771	-2.05534187132778
lib026	chr13	q	141853	-2.10196629722719
lib026	chr14	q	133477	-2.06614942795567
lib026	chr15	q	102094	-2.03604514189098
lib026	chr16	p	23873	-2.01434568625541
lib026	chr16	q	65430	-2.04293599619744
lib026	chr17	p	21146	-1.99325259835601
lib026	chr17	q	68614	-1.987525585177
lib026	chr18	p	23859	-2.07123309702722
lib026	chr18	q	80522	-2.09242216144125
lib026	chr19	p	16265	-1.96127232768584
lib026	chr19	q	31179	-2.00901927034964
lib026	chr2	p	128535	-2.04068474279758
lib026	chr2	q	207743	-2.06055674863804
lib026	chr20	p	33932	-2.06989350375361
lib026	chr20	q	46107	-1.97871740950876
lib026	chr21	q	46361	-2.07801968505874
lib026	chr22	q	33736	-1.95087069564283
lib026	chr3	p	136849	-2.05732935706125
lib026	chr3	q	160606	-2.05866929121261
lib026	chr4	p	62745	-2.08037064394626
lib026	chr4	q	211195	-2.08143107458767
lib026	chr5	p	62698	-2.09709132537236
lib026	chr5	q	191983	-2.0616863204859
lib026	chr6	p	72145	-2.01377521421215
lib026	chr6	q	165527	-2.07777322772605
lib026	chr7	p	79901	-2.06302740901943
lib026	chr7	q	130232	-2.07457447529872
lib026	chr8	p	47720	-2.04723751056716
lib026	chr8	q	152803	-2.06921619395909
lib026	chr9	p	48553	-2.09027479366073
lib026	chr9	q	99517	-2.02407609793708
lib027	chr1	p	194953	-1.92648307128762
lib027	chr1	q	164190	-1.96472643145744
lib027	chr10	p	55975	-1.92634488688022
lib027	chr10	q	143852	-1.93368202618797
lib027	chr11	p	74804	-2.03654688926009
lib027	chr11	q	122229	-1.94623804376591
lib027	chr12	p	39334	-2.05872899581542
lib027	chr12	q	154516	-1.99123397429601
lib027	chr13	q	131693	-2.15590230959195
lib027	chr14	q	141280	-2.02407045502938
lib027	chr15	q	120739	-1.90859863233135
lib027	chr16	p	34226	-1.72296951677967
lib027	chr16	q	84143	-1.84435860639666
lib027	chr17	p	29961	-1.71359636231042
lib027	chr17	q	93847	-1.74204960799238
lib027	chr18	p	28420	-1.93552830307215
lib027	chr18	q	77864	-2.11721540731876
lib027	chr19	p	28838	-1.49541671383539
lib027	chr19	q	48830	-1.64347664044964
lib027	chr2	p	137212	-1.99229003543921
lib027	chr2	q	204657	-2.07135288562385
lib027	chr20	p	37760	-1.98827418623772
lib027	chr20	q	66472	-1.68441718469583
lib027	chr21	q	48864	-2.03833878367233
lib027	chr22	q	52105	-1.60199274513448
lib027	chr3	p	144182	-2.01839586774515
lib027	chr3	q	152722	-2.09464897699271
lib027	chr4	p	63195	-2.07510156324111
lib027	chr4	q	178036	-2.19877000640833
lib027	chr5	p	58887	-2.14271688289246
lib027	chr5	q	189440	-2.07135430290403
lib027	chr6	p	83442	-1.90519736108905
lib027	chr6	q	152050	-2.13808505045858
lib027	chr7	p	82074	-2.0431871776447
lib027	chr7	q	130897	-2.07082920896985
lib027	chr8	p	54258	-1.95003734939458
lib027	chr8	q	148616	-2.08931900318029
lib027	chr9	p	42051	-2.19058541309569
lib027	chr9	q	119191	-1.88616584007768
lib028	chr1	p	130288	-2.193365351074
lib028	chr1	q	114041	-2.20220698977863
lib028	chr10	p	37086	-2.1956764553616
lib028	chr10	q	95035	-2.21026544576914
lib028	chr11	p	55138	-2.23285836505767
lib028	chr11	q	81834	-2.21249092611417
lib028	chr12	p	29803	-2.23006503656844
lib028	chr12	q	106963	-2.23042760533184
lib028	chr13	q	103327	-2.30648783387725
lib028	chr14	q	100164	-2.24579531096139
lib028	chr15	q	78549	-2.19698523669289
lib028	chr16	p	18725	-2.15923166331144
lib028	chr16	q	50266	-2.20385233985901
lib028	chr17	p	16379	-2.14448586860324
lib028	chr17	q	53457	-2.13497849946334
lib028	chr18	p	18294	-2.23681020256548
lib028	chr18	q	59079	-2.29243780152829
lib028	chr19	p	13288	-2.0715763253342
lib028	chr19	q	24793	-2.14126986434099
lib028	chr2	p	96646	-2.21854100912823
lib028	chr2	q	155116	-2.24466831738459
lib028	chr20	p	25970	-2.23965656698806
lib028	chr20	q	36356	-2.11963179655276
lib028	chr21	q	34100	-2.27239744450689
lib028	chr22	q	27228	-2.07447555719808
lib028	chr3	p	102980	-2.2371518512174
lib028	chr3	q	119361	-2.24689635108071
lib028	chr4	p	46168	-2.27447186805588
lib028	chr4	q	153379	-2.28602312145709
lib028	chr5	p	45990	-2.29712066545259
lib028	chr5	q	143150	-2.24733971624863
lib028	chr6	p	55909	-2.16982283953806
lib028	chr6	q	121314	-2.2756337766964
lib028	chr7	p	60102	-2.24379903395648
lib028	chr7	q	96783	-2.26295855565102
lib028	chr8	p	36365	-2.21605180088753
lib028	chr8	q	113450	-2.25815955466649
lib028	chr9	p	35125	-2.29743735868267
lib028	chr9	q	76862	-2.18288248666356
lib029	chr1	p	148242	-2.11926646525811
lib029	chr1	q	131091	-2.12146672537901
lib029	chr10	p	42732	-2.11517213879397
lib029	chr10	q	109754	-2.12687172323774
lib029	chr11	p	64155	-2.14284816586786
lib029	chr11	q	94191	-2.13104305218974
lib029	chr12	p	34754	-2.1410623361416
lib029	chr12	q	124613	-2.14164734777118
lib029	chr13	q	125467	-2.18895404315327
lib029	chr14	q	117328	-2.15323559145519
lib029	chr15	q	89715	-2.12066087489386
lib029	chr16	p	20735	-2.10266196364504
lib029	chr16	q	57367	-2.12849841237676
lib029	chr17	p	18448	-2.07884675886094
lib029	chr17	q	60162	-2.06974977410278
lib029	chr18	p	21089	-2.15364973356648
lib029	chr18	q	70605	-2.18492578046579
lib029	chr19	p	14049	-2.04337970383255
lib029	chr19	q	26855	-2.0985669634938
lib029	chr2	p	112645	-2.12930891012782
lib029	chr2	q	183267	-2.14618417860062
lib029	chr20	p	29850	-2.15692852311094
lib029	chr20	q	40228	-2.06367645795832
lib029	chr21	q	40751	-2.16695690310817
lib029	chr22	q	29266	-2.03576831874547
lib029	chr3	p	119701	-2.1483741511145
lib029	chr3	q	140541	-2.15023859552231
lib029	chr4	p	55507	-2.1651208798216
lib029	chr4	q	186906	-2.16738195715324
lib029	chr5	p	54785	-2.19182631268711
lib029	chr5	q	168607	-2.15055724341404
lib029	chr6	p	62556	-2.10593711857592
lib029	chr6	q	145768	-2.16619804818847
lib029	chr7	p	70265	-2.15100737658817
lib029	chr7	q	114180	-2.16497900930019
lib029	chr8	p	42021	-2.1319642952907
lib029	chr8	q	134383	-2.15765511104877
lib029	chr9	p	42571	-2.18256303196586
lib029	chr9	q	87083	-2.11123560521693
lib030	chr1	p	134614	-2.17551129180923
lib030	chr1	q	115636	-2.19465386827028
lib030	chr10	p	39253	-2.16477796899921
lib030	chr10	q	100353	-2.18013515047585
lib030	chr11	p	53626	-2.24795156913608
lib030	chr11	q	84827	-2.19276336386962
lib030	chr12	p	28166	-2.2594929138859
lib030	chr12	q	108538	-2.22250528773082
lib030	chr13	q	95380	-2.34867577583224
lib030	chr14	q	99828	-2.24760724674291
lib030	chr15	q	83206	-2.16515265986161
lib030	chr16	p	23005	-2.03877479038995
lib030	chr16	q	57118	-2.13114073429524
lib030	chr17	p	19324	-2.05105562298166
lib030	chr17	q	61265	-2.05901938125078
lib030	chr18	p	19685	-2.19542336450551
lib030	chr18	q	56890	-2.31285631741462
lib030	chr19	p	17269	-1.92407205437749
lib030	chr19	q	30817	-2.01651609387373
lib030	chr2	p	97063	-2.21621525218822
lib030	chr2	q	147551	-2.27113389622373
lib030	chr20	p	26646	-2.22524312429194
lib030	chr20	q	43979	-2.00946972369496
lib030	chr21	q	34161	-2.2714303909773
lib030	chr22	q	33666	-1.95220018862207
lib030	chr3	p	102190	-2.24134624049324
